Latitude,Longitude
58.21670415,-117.2445699
59.46268135,-114.7500883
58.17026247,-117.1534042
58.12505065,-120.5488925
56.32913652,-120.5488925
57.57718223,-118.1848188
55.7811097,-118.1848188
57.57718223,-118.1848188
58.82387942,-115.7364042
58.77750284,-119.1954178
58.73121034,-115.7410047
58.68500155,-119.19084
56.88924788,-119.19084
55.59841302,-121.4344704
55.55740028,-118.2639951
56.8062455,-120.5793032
58.60202286,-120.5793032
58.5560465,-117.1421672
58.51015244,-120.5748105
57.21835657,-118.2337408
55.92733602,-115.9711347
57.72336615,-115.9711347
56.43205154,-113.6786284
57.67998872,-116.049394
57.63562293,-119.3990261
58.88225518,-116.9464853
58.83577244,-120.4113105
57.54376874,-118.0494019
55.74768651,-118.0494019
55.70644527,-114.8668577
57.50253948,-114.8668577
56.21135484,-112.5875446
56.16939258,-115.8083114
57.96535275,-115.8083114
56.67389319,-118.1154914
56.63119414,-114.855453
57.87891999,-112.4716082
59.12528005,-114.9415055
59.07835151,-118.4307756
57.28270967,-118.4307756
55.99165227,-120.6971386
57.78766378,-120.6971386
59.03412628,-118.2337853
58.98736569,-114.7537317
57.69526343,-117.1254955
57.65087163,-113.7744572
58.8974869,-111.320837
57.60544321,-113.6867458
56.31419828,-111.401308
57.56225971,-113.7644142
55.76618285,-113.7644142
57.01481422,-116.0926736
55.21857773,-116.0926736
56.46776628,-113.7980148
56.42539779,-117.0404081
56.3830968,-120.2792035
58.17899541,-120.2792035
59.42501564,-117.787495
59.37752849,-121.3074817
57.5819712,-121.3074817
57.53777182,-117.9668399
56.24656659,-115.6854343
58.0425045,-115.6854343
57.99751537,-119.0688287
56.20156449,-119.0688287
57.99751537,-119.0688287
56.70603635,-116.759681
58.50184234,-116.759681
58.45604504,-120.1870454
57.1642832,-117.8493955
57.12078305,-121.1523691
58.91647082,-121.1523691
58.8699257,-117.6841268
57.5778999,-120.0482472
59.37345834,-120.0482472
57.5778999,-120.0482472
56.28667115,-117.7644527
58.08259751,-117.7644527
58.03753866,-114.3772741
57.99255816,-117.7602004
56.70108214,-120.0690446
55.41035139,-117.8360879
57.20653183,-117.8360879
58.45363706,-115.4134644
58.40792556,-111.9907785
57.11619387,-114.3253971
58.91188294,-114.3253971
57.11619387,-114.3253971
58.36339756,-111.9089622
56.56755191,-111.9089622
58.36339756,-111.9089622
59.60920664,-114.4143009
57.81371451,-114.4143009
59.60920664,-114.4143009
58.31668777,-112.0010545
57.02501293,-114.3299518
56.98174244,-117.6205926
56.93854294,-120.9074244
58.18593915,-118.50305
56.8943451,-116.1822926
55.6035074,-118.4262139
55.56248689,-115.2553286
56.81132692,-117.5709501
55.52053535,-115.3317551
55.47964113,-118.4959788
57.27580136,-118.4959788
55.47964113,-118.4959788
56.72856555,-116.1854496
57.97618743,-113.7951463
59.77163403,-113.7951463
59.72348848,-117.3514584
59.67543519,-113.8002446
59.62747373,-117.346387
59.57960366,-120.8874847
57.78410322,-120.8874847
59.57960366,-120.8874847
58.28710508,-118.4762524
56.49123753,-118.4762524
57.73911209,-116.1016177
58.98562891,-118.5615059
57.69352779,-116.1898556
55.89748901,-116.1898556
55.85601671,-112.9950849
55.81460855,-116.1864591
57.61067135,-116.1864591
56.31942334,-113.9007091
57.56747927,-116.2641535
56.27625664,-118.5473271
57.52435793,-120.90798
58.77111368,-118.4632809
57.47915166,-116.1055459
57.43512588,-112.7742727
55.63901207,-112.7742727
55.59793735,-115.9480193
55.55692534,-119.1184563
55.51597579,-115.9513153
56.76486324,-113.6385561
56.72201716,-116.9064565
57.96964604,-114.5165889
56.17368712,-114.5165889
57.96964604,-114.5165889
57.9247832,-111.1400456
57.87999787,-114.5123869
56.08401305,-114.5123869
57.33231542,-112.1640702
59.12794322,-112.1640702
57.33231542,-112.1640702
58.57928292,-114.5953735
56.78349907,-114.5953735
58.03106209,-116.9893389
59.27725043,-119.4702383
57.98495646,-117.0793506
56.69348504,-114.7709718
57.94114443,-117.1589434
56.14517727,-117.1589434
56.10331898,-113.943701
57.35160123,-111.5941525
55.5554631,-111.5941525
57.35160123,-111.5941525
56.06050419,-113.8645544
57.85649579,-113.8645544
59.65197592,-113.8645544
59.60405919,-117.4082272
59.55623364,-120.9468682
58.26375105,-118.5372232
56.97210902,-116.2116298
55.68122784,-113.9632589
56.92994644,-111.6402907
55.63908886,-113.8862463
55.59801403,-117.0599991
57.39413977,-117.0599991
56.10301814,-114.7870945
56.0612259,-117.9988296
57.309552,-120.3456943
55.51340161,-120.3456943
57.309552,-120.3456943
55.51340161,-120.3456943
55.47251823,-117.1820418
55.43169685,-114.0216576
55.39093727,-117.1787868
57.18712337,-117.1787868
58.43424979,-119.6000775
57.14250162,-117.2638018
58.38967668,-114.8455686
57.09795639,-112.512097
58.34517991,-114.9272872
59.59100993,-117.4312715
57.79551269,-117.4312715
56.50415515,-119.7281288
57.75201601,-117.3526475
56.46068438,-115.0584159
55.17008453,-117.2779177
56.41932185,-114.9861776
58.21521005,-114.9861776
56.92359798,-117.3087513
55.63274396,-115.0631587
55.59167881,-118.2363997
55.55067634,-121.4063332
56.79952842,-119.0914393
55.50874339,-116.852914
55.46786707,-120.0161937
55.42705275,-116.8561807
57.22322831,-116.8561807
58.4703153,-114.4324094
57.1785445,-112.0938588
58.97421587,-112.0938588
57.1785445,-112.0938588
55.88754666,-114.3541483
55.84608974,-111.1601927
55.80469691,-114.3507553
57.05328864,-116.6814231
58.30056066,-114.2692753
59.5464419,-111.7686008
58.253966,-114.1775815
58.20860741,-117.5810497
56.41271732,-117.5810497
56.3704365,-120.8187701
58.16633875,-120.8187701
58.1211338,-117.4236548
56.8295795,-119.7404032
58.62535019,-119.7404032
58.57933199,-116.3009823
58.53339628,-119.7358992
56.73759931,-119.7358992
57.98521151,-117.3449946
59.23145173,-119.8225662
57.93918833,-117.4347245
57.89437813,-114.0610353
59.1407208,-116.5320452
57.84851766,-114.1502105
56.05252375,-114.1502105
56.01081042,-117.3577572
57.25918894,-119.7014173
57.2155313,-116.3899751
55.92451237,-118.6524166
57.17298037,-116.3142176
58.42012221,-118.7345382
58.37447023,-115.315096
58.32889914,-111.9000605
57.03721671,-114.2297216
55.74629894,-111.9776085
55.70505983,-115.16004
56.95375399,-112.8355904
58.74948927,-112.8355904
58.70324746,-116.2872316
57.41132897,-118.640605
57.36741717,-115.315477
55.57128365,-115.315477
55.53031225,-112.147183
56.77918509,-114.4608236
56.7363158,-111.1916811
57.98392938,-113.5825003
56.69245858,-115.8908163
56.64972959,-119.1524554
57.89743568,-116.7673844
59.1437749,-119.2386145
59.09681217,-115.7474674
59.04993618,-119.2338529
57.7577929,-116.8579924
59.55330073,-116.8579924
58.26082014,-119.2674384
56.96917993,-121.5928491
56.92600102,-118.3071212
56.88289275,-115.0251805
56.83985484,-118.3033507
56.79688703,-115.0289343
58.04443569,-112.6340743
59.29060888,-115.1159464
59.24337343,-111.6098121
59.19622597,-115.1111085
57.90398603,-117.4966138
57.85923656,-120.8670114
56.56784089,-118.5662942
58.36368646,-118.5662942
57.07198238,-116.234454
57.02863463,-112.9396664
58.27593338,-115.350139
56.48006263,-115.350139
57.72794902,-117.724042
57.68350148,-114.3699897
57.63912971,-117.7199451
58.88575806,-120.172734
57.59372198,-117.8075867
57.5495027,-121.1493032
55.75342213,-121.1493032
55.71217208,-117.966293
56.96085894,-120.2911851
58.20823104,-117.8853036
56.91662328,-120.207444
55.62577314,-117.9622501
56.87454853,-120.2817803
56.83152423,-117.0043387
58.0790357,-119.4015168
59.32516964,-116.9171242
59.27786966,-113.4074402
59.23065797,-116.9122682
59.18353416,-113.4122714
57.89130264,-115.7969361
56.59988772,-118.0996016
57.8476469,-120.4813788
56.55625818,-118.1813648
57.80406376,-120.5602677
59.05050788,-118.0957415
59.00371717,-121.5774471
57.20805417,-121.5774471
55.41187418,-121.5774471
57.20805417,-121.5774471
59.00371717,-121.5774471
58.95701241,-118.1004554
58.9103932,-114.6281539
58.86385917,-111.1605191
57.06815645,-111.1605191
58.86385917,-111.1605191
58.81740993,-114.6235104
57.52541809,-116.984232
59.32099132,-116.984232
58.02866805,-119.3780374
59.2748591,-116.8973121
59.22765302,-113.3927926
57.43205343,-113.3927926
55.63593872,-113.3927926
56.8847037,-111.0726331
55.59387137,-113.3160042
57.38999832,-113.3160042
56.09887909,-115.5886649
56.05709332,-112.3772736
57.30542372,-114.7238753
57.26168906,-118.0394622
58.50873399,-120.4658827
59.7543754,-117.9496773
58.46175632,-115.5264951
57.16999089,-117.8645054
58.41713599,-120.2846211
59.66288321,-117.7752772
59.61494569,-121.3200978
57.81945517,-121.3200978
59.06588203,-118.8544694
57.77372827,-116.4775622
57.7292025,-119.8358468
55.93317406,-119.8358468
57.7292025,-119.8358468
55.93317406,-119.8358468
57.18163309,-117.4971011
57.13810421,-120.8016189
58.38528405,-118.3836865
58.33969382,-114.9676084
58.2941842,-118.3792961
56.49831869,-118.3792961
55.20769851,-116.1577011
55.16727573,-119.2971164
56.96352723,-119.2971164
55.16727573,-119.2971164
56.41651587,-121.5886878
56.37422901,-118.3506455
58.17013017,-118.3506455
59.41616051,-120.8417031
58.12377313,-118.4415197
58.07864253,-115.0504442
56.28271503,-115.0504442
57.53080955,-117.4115143
57.48669667,-114.0755421
56.19552127,-116.3539158
57.4437072,-118.709369
56.15255683,-116.4335395
57.40078768,-118.7862367
58.64767989,-116.3501773
59.89315992,-113.823479
58.60044398,-116.2562515
59.84597899,-113.7331318
58.05055318,-113.7331318
56.75904194,-111.4207306
58.00663118,-113.8130639
56.71514663,-111.5033578
56.672381,-114.7669558
58.46819662,-114.7669558
57.17642715,-117.1053726
55.88543052,-114.8452061
57.68147279,-114.8452061
58.92805396,-112.3894165
58.8814877,-115.8588174
57.58945439,-118.2236876
57.54524234,-121.5650137
59.34080998,-121.5650137
57.54524234,-121.5650137
56.25403273,-119.2831639
57.50215736,-116.923945
55.70606303,-116.923945
55.66488568,-120.1031126
55.6237714,-116.9272769
56.87254884,-119.2466831
56.82952779,-115.9694161
58.6252985,-115.9694161
58.57928039,-119.408832
58.53334477,-115.97392
58.48749127,-112.54349
58.44171954,-115.96946
57.14996669,-113.6327135
58.39713362,-111.2139694
58.35152239,-114.6311909
57.05982589,-116.9622686
58.30709083,-114.5496761
57.01542195,-116.8779736
55.72451644,-114.6271148
57.5206054,-114.6271148
57.47650975,-117.9621575
58.72331842,-115.5208125
56.92757568,-115.5208125
56.88446484,-112.2387338
56.84142437,-115.5170414
56.798454,-118.7915945
55.50766956,-116.5531301
55.46679488,-119.7163239
57.26295885,-119.7163239
55.97191278,-117.4511156
55.93032501,-114.2502275
55.88880182,-117.4476936
57.13730676,-119.7836419
57.09385122,-116.4830658
55.80290147,-114.2276849
57.05149504,-111.8971295
55.25526929,-111.8971295
57.05149504,-111.8971295
55.76056921,-114.1500654
55.71930817,-117.3336565
56.96798771,-115.0083202
55.67710884,-112.7601856
55.63597585,-115.9370095
55.59490577,-112.7635078
56.84371271,-115.0811296
55.55290318,-117.3221654
56.80175299,-115.0071343
55.51096672,-112.7684828
57.30711781,-112.7684828
56.01604639,-115.0362747
57.26441947,-112.6922823
58.51146141,-115.1188912
59.75709966,-112.6024807
59.70898198,-116.1572519
58.41639436,-113.7371871
59.66214244,-116.2464755
59.61420633,-112.7017329
58.32168402,-115.11532
58.27620619,-118.5252769
56.48033552,-118.5252769
57.72822162,-116.151356
58.97475062,-118.6104686
57.68265661,-120.9814085
59.47818556,-120.9814085
58.18575615,-118.5770464
58.14051721,-115.1800844
56.84895105,-117.4980302
58.64471621,-117.4980302
57.35283508,-115.1484027
57.30902125,-118.4682528
56.01794873,-120.7361562
57.81395264,-120.7361562
57.76935796,-117.3741422
59.01584096,-119.8361876
57.2201814,-119.8361876
55.92915981,-117.5734752
55.88763842,-120.7708456
55.84618136,-117.5768825
57.64223501,-117.5768825
55.84618136,-117.5768825
57.09473031,-119.9101512
58.89042549,-119.9101512
57.59838639,-117.544701
55.80232001,-117.544701
55.76099471,-120.7316909
57.55707307,-120.7316909
55.76099471,-120.7316909
57.00963141,-118.4037554
58.80535079,-118.4037554
57.51336672,-116.0438126
57.46928328,-112.7094289
56.17811803,-114.9867712
56.13620803,-118.2047605
57.93217777,-118.2047605
56.64073824,-115.8996057
57.88845392,-118.2840817
59.13480325,-120.7546651
57.3391774,-120.7546651
56.04808752,-118.4849929
57.84408271,-118.4849929
59.09048193,-116.0175986
57.79831197,-113.6390744
56.50695275,-115.9361009
57.75481065,-113.5604362
55.95878962,-113.5604362
55.91722225,-116.7602435
55.87571937,-119.9566334
57.12423783,-117.6215085
57.08080389,-114.3220925
58.32804604,-116.7361133
56.53219025,-116.7361133
57.78002138,-119.1134342
57.73548484,-115.7545667
59.53099893,-115.7545667
57.73548484,-115.7545667
58.98200572,-113.2949369
57.18633656,-113.2949369
57.14279988,-116.5998737
55.85182237,-114.341659
55.81042069,-111.1506278
55.7690829,-114.3382781
55.72780877,-117.5225616
55.68659805,-120.7034921
56.93531115,-118.3801903
55.64445057,-120.6264529
55.60336755,-117.4522675
56.85216584,-115.1341229
55.56135161,-112.892606
57.35748803,-112.892606
55.56135161,-112.892606
55.52039533,-116.0601024
57.31654368,-116.0601024
59.11217594,-116.0601024
59.06527159,-119.548044
57.77311823,-117.1711768
59.01959702,-119.6334908
57.22393853,-119.6334908
57.18033948,-116.3252002
58.42747329,-118.7460254
57.13572937,-121.0818743
55.84475587,-118.8240695
55.80336511,-115.633616
57.0519582,-117.9642004
55.76103211,-115.7112378
55.71977036,-118.8948666
57.5158607,-118.8948666
55.71977036,-118.8948666
57.5158607,-118.8948666
58.76262585,-121.3389693
56.96689431,-121.3389693
58.76262585,-121.3389693
58.71636028,-117.8860289
57.4244334,-115.5318143
56.13329421,-113.2571232
57.92926479,-113.2571232
56.13329421,-113.2571232
56.09145455,-116.471376
57.33974917,-118.8201673
57.29595721,-115.5014953
57.25223834,-112.1867581
59.04788881,-112.1867581
57.25223834,-112.1867581
59.04788881,-112.1867581
59.00110292,-115.6681995
57.20543918,-115.6681995
55.40925842,-115.6681995
55.36853275,-118.8235431
56.61756991,-116.519801
57.86531027,-114.1368565
56.57391096,-116.4379424
57.82169778,-118.8180072
59.06812212,-121.2837963
57.27247738,-121.2837963
55.98142586,-119.0180317
55.9398233,-115.8163595
57.18827545,-118.1555252
58.43540061,-115.7341555
59.68112676,-118.244864
58.38855838,-115.8267073
57.09683879,-113.493306
58.89253337,-113.493306
57.09683879,-113.493306
55.80588734,-111.2377524
57.05447784,-113.5684948
58.85018446,-113.5684948
58.80376009,-117.0301243
58.75742002,-120.4871403
58.71116386,-117.034715
58.66499125,-113.5868575
57.3730972,-111.2359341
58.62001988,-113.6700675
59.86553212,-111.1454663
59.81720586,-114.7117708
58.52454306,-112.2842581
57.23273811,-114.6262394
55.94170934,-116.8896837
57.73773531,-116.8896837
58.98425368,-119.3494739
57.69215346,-116.9779134
56.40085735,-114.6872832
56.35859539,-111.4505674
58.15450105,-111.4505674
56.86292631,-113.7693779
58.65868749,-113.7693779
56.86292631,-113.7693779
55.5721061,-111.5272482
57.36823939,-111.5272482
58.61516741,-113.9610441
57.32330507,-111.6133023
57.27954058,-114.9304955
58.52656596,-112.502843
56.73076704,-112.502843
56.68797615,-115.7677913
56.6452544,-119.0290438
58.44107778,-119.0290438
59.68679739,-121.5401768
57.89132702,-121.5401768
59.13767312,-119.0693866
57.34204808,-119.0693866
56.05095654,-121.3392274
57.84695091,-121.3392274
56.05095654,-121.3392274
57.29929333,-118.9930163
58.54629706,-116.5639989
58.50042043,-119.9956912
58.45462566,-116.5684651
57.16286471,-118.9060254
55.36667153,-118.9060254
55.32601011,-115.7540639
55.28540991,-112.6053233
55.24487071,-115.7508561
55.20439231,-118.8931939
56.45359513,-116.5993898
57.70150953,-114.2272176
57.65710708,-117.5788314
56.3658317,-119.8673594
58.16173528,-119.8673594
59.40777518,-117.3769177
58.11539347,-114.9772979
59.36148612,-112.4902502
57.5659243,-112.4902502
56.27470258,-114.7733311
57.52280551,-117.1338837
56.23160903,-119.4143999
56.18961488,-116.1919376
57.437807,-113.8368638
56.14666005,-116.1123447
56.10479943,-119.3277106
57.90077824,-119.3277106
56.10479943,-119.3277106
57.35308013,-116.9780675
58.60002482,-119.4108108
59.84556032,-116.8877229
59.79727258,-113.3235492
58.50462367,-115.749686
58.45882142,-119.1773208
58.41310071,-115.7541324
57.12136578,-113.4191882
58.91705338,-113.4191882
58.8705072,-116.8874888
57.57848101,-114.5233308
59.37403929,-114.5233308
58.08168034,-112.1259752
56.79015014,-114.4402912
58.5859321,-114.4402912
59.83148397,-111.9182686
58.53881121,-114.346768
59.78441777,-116.8652361
58.49177782,-114.4399856
59.73743884,-116.9549175
57.94198266,-116.9549175
56.65053722,-119.2606705
55.35983419,-121.4907814
57.15602938,-121.4907814
55.86504435,-119.2317993
55.82362224,-116.0396865
57.07219446,-118.37154
55.27597477,-118.37154
56.52510547,-116.0734148
57.77294412,-113.6965592
56.48160003,-115.9920532
57.72948479,-113.6180495
57.68503463,-116.9722436
56.39374274,-114.6820408
56.35149209,-117.9181544
57.59951426,-115.5526309
58.84618665,-113.1026415
57.55417621,-115.4652239
57.51002386,-112.127121
56.21883485,-114.4068782
57.46699637,-112.0499264
55.67089182,-112.0499264
56.91962102,-114.3722529
55.62876921,-112.1268877
57.42488601,-112.1268877
57.38095146,-115.4532419
56.08983746,-117.7253699
57.33813376,-115.3766817
56.04704448,-117.6462927
57.84303998,-117.6462927
57.79839537,-114.2815756
59.5938918,-114.2815756
58.30138343,-111.8693717
57.00971809,-114.1973126
55.21348012,-114.1973126
56.46267379,-116.4916642
56.42031343,-119.7336246
58.21620134,-119.7336246
56.92458867,-117.4109893
55.63373408,-115.1653401
56.88250133,-112.8453172
58.67825692,-112.8453172
58.63214361,-116.2899336
57.34027048,-118.6387583
55.54412905,-118.6387583
55.50319897,-115.4726439
56.75209943,-117.7846183
56.70927402,-121.0514129
58.50507909,-121.0514129
56.70927402,-121.0514129
56.66651788,-117.7883222
56.62383073,-121.0477252
55.3331423,-118.8191143
57.12934528,-118.8191143
58.92503062,-118.8191143
57.12934528,-118.8191143
58.37653466,-121.2364478
56.58069278,-121.2364478
56.53814364,-117.9844166
58.33399773,-117.9844166
57.04231213,-115.6544364
58.28959606,-113.2430347
56.49372924,-113.2430347
57.74160115,-115.6178327
58.9881152,-113.1577671
57.19244777,-113.1577671
57.14890096,-116.4632484
58.39606905,-114.0445773
56.60023277,-114.0445773
56.55765226,-117.2982833
58.35350075,-117.2982833
58.30796674,-120.7112991
59.55383948,-118.210076
57.75833181,-118.210076
57.71383236,-121.5669358
57.66940891,-118.214186
57.62506112,-114.8655271
56.33380464,-117.1521372
56.29164907,-120.3831876
58.08757399,-120.3831876
58.04250649,-116.9955386
56.75100015,-119.3074455
55.46024192,-121.5432215
56.70918606,-119.2338809
55.41845086,-117.0004671
56.66743743,-114.6936818
55.37672515,-112.4626204
55.33604858,-115.6153794
57.13225071,-115.6153794
58.37943693,-118.0329115
59.62522756,-115.526379
58.33269768,-113.1120408
58.28720042,-116.5230559
59.53309697,-119.0227412
57.73758346,-119.0227412
56.44626041,-121.3161033
58.24214087,-121.3161033
56.9505122,-118.9918555
56.90736385,-115.7077662
58.15479369,-118.1100387
58.10960892,-121.5040572
59.90501824,-121.5040572
58.10960892,-121.5040572
59.35570814,-119.0174323
58.06336154,-116.621305
59.30951327,-119.104555
57.51393679,-119.104555
56.2227455,-116.8245655
58.01869027,-116.8245655
56.7271984,-119.1350108
57.97482174,-116.7447985
56.68335645,-114.4370396
57.93102665,-112.0497402
56.13505658,-112.0497402
56.09321416,-115.2641397
57.88919632,-115.2641397
59.13554481,-112.7935029
59.0885973,-116.2838144
59.04173645,-119.7693686
57.74959857,-117.394046
58.99610367,-119.8546816
57.7039957,-117.4823467
55.90795995,-117.4823467
57.15644508,-119.8195018
58.95212273,-119.8195018
58.90551247,-116.3476905
57.61346357,-113.9812603
59.40901199,-113.9812603
58.11662944,-116.3809632
58.07151131,-112.9905645
58.02647176,-116.3766957
57.98151046,-112.9948118
56.69004113,-115.3029798
56.64731604,-118.5644104
57.8950247,-120.9493217
59.69049403,-120.9493217
58.39791919,-118.5305237
57.10619375,-116.1965342
58.90188567,-116.1965342
57.60983912,-118.5627288
55.81377607,-118.5627288
57.06235845,-120.8939652
55.77142649,-118.6404029
57.56750182,-118.6404029
57.52332693,-115.3010833
57.47922669,-118.6363739
55.6831257,-118.6363739
56.93184236,-120.95946
56.88872454,-117.6770076
58.68447836,-117.6770076
57.39257187,-115.324837
55.59644567,-115.324837
56.84525104,-113.0071201
56.80227444,-116.2820066
58.59805293,-116.2820066
57.30620146,-113.9353553
58.55319762,-116.3648505
57.26137457,-118.7086495
55.97032941,-120.9737652
55.9287441,-117.7730076
55.88722336,-120.9703438
57.68326511,-120.9703438
59.47879389,-120.9703438
57.68326511,-120.9703438
56.39197427,-118.6802472
57.63995376,-121.0484015
57.59565605,-117.7024485
55.79958889,-117.7024485
57.04818587,-120.0327966
55.75726191,-117.7800514
57.55334136,-117.7800514
55.75726191,-117.7800514
57.55334136,-117.7800514
57.50919042,-121.1180782
56.2180019,-118.8383704
58.01394804,-118.8383704
56.72245905,-121.148525
58.51826035,-121.148525
57.22645936,-118.8069418
55.43028474,-118.8069418
56.6792593,-116.4994336
56.63655161,-119.7599344
58.43237749,-119.7599344
57.14063049,-117.4237767
57.09716946,-114.1229055
57.0537802,-117.419922
58.30105169,-119.8321033
59.54693236,-117.3313925
58.25445612,-119.7404064
56.96281984,-117.4153921
58.21018982,-119.8214061
59.45617446,-117.3274041
59.40862868,-120.8506205
59.36117232,-117.3323296
58.06882204,-114.9358363
56.77729968,-117.2493609
58.02486936,-114.8558094
56.73337374,-117.1666337
58.52917191,-117.1666337
56.73337374,-117.1666337
55.44262523,-119.4014132
57.23879625,-119.4014132
55.44262523,-119.4014132
56.69158726,-117.0931506
57.93924867,-114.7053049
57.89443837,-118.0789997
59.14078096,-115.6079855
57.84857779,-117.9898243
59.64406013,-117.9898243
58.35151731,-120.4054473
59.59734005,-117.900992
58.30482931,-115.4885535
57.01316184,-117.8167097
56.96991081,-121.1063062
55.67903086,-118.8580614
56.92775171,-121.1808932
56.88464059,-117.8987991
58.68039557,-117.8987991
59.92583746,-120.4279829
59.87739459,-116.8552259
59.82904543,-113.2876543
59.7807895,-116.8500682
58.48815207,-119.2750687
57.19637005,-116.935391
58.44348638,-114.5134656
59.6892032,-112.0021523
59.64121546,-115.5497461
58.34867458,-113.1343172
59.59450059,-115.6385612
57.79900434,-115.6385612
56.50764471,-117.9356296
56.46521255,-121.1814184
58.26108756,-121.1814184
59.50701402,-118.6836636
59.45937233,-115.1551624
58.16695569,-112.7520696
56.37105362,-112.7520696
58.16695569,-112.7520696
58.12174966,-116.1472436
59.9171556,-116.1472436
58.6244228,-118.5816834
59.86992992,-121.1066182
58.07451079,-121.1066182
59.32064987,-118.6225556
57.52507654,-118.6225556
58.77183149,-121.0673051
58.72554927,-117.6134536
57.4336165,-119.9682582
56.14247198,-117.6930249
57.39071337,-115.3409734
59.18632465,-115.3409734
59.13928313,-118.8364479
59.09232871,-115.3457569
57.80015753,-112.9671112
59.04660603,-115.4313579
57.25095519,-115.4313579
55.45478772,-115.4313579
56.7037374,-117.7403647
56.6609902,-121.0029772
56.61831195,-117.7440503
55.32762654,-119.9723516
57.12383114,-119.9723516
